GENDER,AGE,COUNTRY,TYPE_SPONSOR,NAMA KURSUS,PERCENTAGE STUDENT W1-7,FreqW1,FreqW2,FreqW3,FreqW4,FreqW5,FreqW6,GRADE
MALE,28,MALAYSIA,TIADA PENAJA,ANALITIK BISNES,10,3.571428571,6.12244898,6.559766764,4.997917534,2.677455822,0.917984853,B
MALE,25,MALAYSIA,PINJAMAN,ANALITIK BISNES,9.5,3.428571429,5.87755102,6.297376093,4.798000833,2.570357589,0.881265459,A
MALE,26,CHINA,TIADA PENAJA,ANALITIK BISNES,9.5,5.142857143,8.816326531,9.44606414,7.197001249,3.855536384,1.321898189,B
FEMALE,24,MALAYSIA,PINJAMAN,ANALITIK BISNES,9.5,2,3.428571429,3.673469388,2.798833819,1.49937526,0.514071518,A-
MALE,25,MALAYSIA,PINJAMAN,ANALITIK BISNES,10,5,8.571428571,9.183673469,6.997084548,3.748438151,1.285178795,A
MALE,24,MALAYSIA,TIADA PENAJA,ANALITIK BISNES,10,2,3.428571429,3.673469388,2.798833819,1.49937526,0.514071518,A
FEMALE,24,MALAYSIA,TIADA PENAJA,ANALITIK BISNES,10,5.714285714,9.795918367,10.49562682,7.996668055,4.283929315,1.468775765,A
FEMALE,27,"KOREA, REPUBLIC OF",TIADA PENAJA,ANALITIK BISNES,10,5.714285714,9.795918367,10.49562682,7.996668055,4.283929315,1.468775765,A-
MALE,25,MALAYSIA,PINJAMAN,ANALITIK BISNES,5,2.857142857,4.897959184,5.247813411,3.998334027,2.141964658,0.734387883,B+
MALE,24,MALAYSIA,PINJAMAN,ANALITIK BISNES,5,3,5.142857143,5.510204082,4.198250729,2.24906289,0.771107277,A
MALE,27,MALAYSIA,PINJAMAN,ANALITIK BISNES,10,2.285714286,3.918367347,4.198250729,3.198667222,1.713571726,0.587510306,A
MALE,24,MALAYSIA,PINJAMAN,ANALITIK BISNES,9,4.142857143,7.102040816,7.609329446,5.79758434,3.105848753,1.06486243,A
MALE,25,MALAYSIA,TIADA PENAJA,ANALITIK BISNES,10,4.142857143,7.102040816,7.609329446,5.79758434,3.105848753,1.06486243,A
FEMALE,25,MALAYSIA,BIASISWA,ANALITIK BISNES,10,3.142857143,5.387755102,5.772594752,4.39816743,2.356161123,0.807826671,A
FEMALE,24,MALAYSIA,TIADA PENAJA,ANALITIK BISNES,9.5,5,8.571428571,9.183673469,6.997084548,3.748438151,1.285178795,A
MALE,25,MALAYSIA,PINJAMAN,ANALITIK BISNES,9,2.714285714,4.653061224,4.985422741,3.798417326,2.034866425,0.697668488,A
MALE,25,MALAYSIA,BIASISWA,ANALITIK BISNES,10,4,6.857142857,7.346938776,5.597667638,2.998750521,1.028143036,A-
FEMALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,1,1.714285714,1.836734694,1.39941691,0.74968763,0.257035759,B+
MALE,23,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,10,2,3.428571429,3.673469388,2.798833819,1.49937526,0.514071518,A
FEMALE,23,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,8.18,0.714285714,1.224489796,1.311953353,0.999583507,0.535491164,0.183596971,B
MALE,23,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,7.72,2.428571429,4.163265306,4.460641399,3.398583923,1.820669959,0.6242297,B+
MALE,44,MALAYSIA,BIASISWA,ANTARA RANGKAIAN,10,4.714285714,8.081632653,8.658892128,6.597251145,3.534241685,1.211740006,A
FEMALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,0.142857143,0.244897959,0.262390671,0.199916701,0.107098233,0.036719394,A-
FEMALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,1.142857143,1.959183673,2.099125364,1.599333611,0.856785863,0.293755153,A-
FEMALE,24,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,10,1.142857143,1.959183673,2.099125364,1.599333611,0.856785863,0.293755153,A
MALE,26,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,9.55,1.285714286,2.204081633,2.361516035,1.799250312,0.963884096,0.330474547,B
MALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,7.72,1,1.714285714,1.836734694,1.39941691,0.74968763,0.257035759,A
FEMALE,23,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,8.18,0.142857143,0.244897959,0.262390671,0.199916701,0.107098233,0.036719394,B
MALE,23,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,9.54,0,0,0,0,0,0,B+
MALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,7.72,0.857142857,1.469387755,1.574344023,1.199500208,0.642589397,0.220316365,A
MALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,10,4,6.857142857,7.346938776,5.597667638,2.998750521,1.028143036,A
MALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,9.54,2,3.428571429,3.673469388,2.798833819,1.49937526,0.514071518,A
FEMALE,24,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,10,0.857142857,1.469387755,1.574344023,1.199500208,0.642589397,0.220316365,A
MALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,7.72,0.714285714,1.224489796,1.311953353,0.999583507,0.535491164,0.183596971,B
FEMALE,22,CHINA,TIADA PENAJA,ANTARA RANGKAIAN,8.18,0.714285714,1.224489796,1.311953353,0.999583507,0.535491164,0.183596971,A-
FEMALE,23,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,8.18,2,3.428571429,3.673469388,2.798833819,1.49937526,0.514071518,B+
FEMALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,7.72,3.857142857,6.612244898,7.084548105,5.397750937,2.891652288,0.991423642,A
MALE,25,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,0.571428571,0.979591837,1.049562682,0.799666805,0.428392932,0.146877577,A
MALE,23,MALAYSIA,BIASISWA,ANTARA RANGKAIAN,9.54,0.285714286,0.489795918,0.524781341,0.399833403,0.214196466,0.073438788,A-
MALE,23,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,10,0.571428571,0.979591837,1.049562682,0.799666805,0.428392932,0.146877577,A
MALE,23,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,10,0.714285714,1.224489796,1.311953353,0.999583507,0.535491164,0.183596971,B+
FEMALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,0.714285714,1.224489796,1.311953353,0.999583507,0.535491164,0.183596971,A-
MALE,29,PALESTINIAN TERRITORY,BIASISWA,ANTARA RANGKAIAN,9.54,2,3.428571429,3.673469388,2.798833819,1.49937526,0.514071518,B+
FEMALE,24,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,7.72,2.571428571,4.408163265,4.72303207,3.598500625,1.927768192,0.660949094,A-
MALE,23,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,7.72,0.142857143,0.244897959,0.262390671,0.199916701,0.107098233,0.036719394,A-
MALE,25,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,7.72,2,3.428571429,3.673469388,2.798833819,1.49937526,0.514071518,A-
MALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,1.714285714,2.93877551,3.148688047,2.399000416,1.285178795,0.44063273,A
MALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,10,1.428571429,2.448979592,2.623906706,1.999167014,1.070982329,0.367193941,A
MALE,23,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,7.72,3.285714286,5.632653061,6.034985423,4.598084132,2.463259356,0.844546065,B
MALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,10,1.428571429,2.448979592,2.623906706,1.999167014,1.070982329,0.367193941,A
FEMALE,44,MALAYSIA,BIASISWA,ANTARA RANGKAIAN,10,6.142857143,10.53061224,11.28279883,8.596418159,4.605224014,1.578933948,A
FEMALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,1,1.714285714,1.836734694,1.39941691,0.74968763,0.257035759,A-
MALE,24,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,10,1.142857143,1.959183673,2.099125364,1.599333611,0.856785863,0.293755153,A
MALE,24,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,10,0.285714286,0.489795918,0.524781341,0.399833403,0.214196466,0.073438788,A
FEMALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,0.571428571,0.979591837,1.049562682,0.799666805,0.428392932,0.146877577,B+
MALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,9.54,0.142857143,0.244897959,0.262390671,0.199916701,0.107098233,0.036719394,A-
FEMALE,23,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,10,2.142857143,3.673469388,3.935860058,2.998750521,1.606473493,0.550790912,A
FEMALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,0.714285714,1.224489796,1.311953353,0.999583507,0.535491164,0.183596971,A
FEMALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,0.285714286,0.489795918,0.524781341,0.399833403,0.214196466,0.073438788,A-
MALE,24,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,7.72,0,0,0,0,0,0,A
FEMALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,1,1.714285714,1.836734694,1.39941691,0.74968763,0.257035759,B
MALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,7.72,0.142857143,0.244897959,0.262390671,0.199916701,0.107098233,0.036719394,B
FEMALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,0.857142857,1.469387755,1.574344023,1.199500208,0.642589397,0.220316365,A-
FEMALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,0.571428571,0.979591837,1.049562682,0.799666805,0.428392932,0.146877577,B+
MALE,23,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,10,2.571428571,4.408163265,4.72303207,3.598500625,1.927768192,0.660949094,B+
MALE,24,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,10,0.285714286,0.489795918,0.524781341,0.399833403,0.214196466,0.073438788,C
MALE,25,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,11,2.142857143,3.673469388,3.935860058,2.998750521,1.606473493,0.550790912,B+
MALE,25,INDONESIA,TIADA PENAJA,APLIKASI BERGERAK,12.5,1,1.714285714,1.836734694,1.39941691,0.74968763,0.257035759,A
MALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,10,2.714285714,4.653061224,4.985422741,3.798417326,2.034866425,0.697668488,A
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,8,3.142857143,5.387755102,5.772594752,4.39816743,2.356161123,0.807826671,A
MALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,14,3.857142857,6.612244898,7.084548105,5.397750937,2.891652288,0.991423642,A
MALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,11.5,2.285714286,3.918367347,4.198250729,3.198667222,1.713571726,0.587510306,A
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,10.5,1.285714286,2.204081633,2.361516035,1.799250312,0.963884096,0.330474547,B+
FEMALE,25,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,7.5,3.571428571,6.12244898,6.559766764,4.997917534,2.677455822,0.917984853,C
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,11,1.571428571,2.693877551,2.886297376,2.199083715,1.178080562,0.403913335,B+
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,11.5,0.571428571,0.979591837,1.049562682,0.799666805,0.428392932,0.146877577,B+
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9,3.571428571,6.12244898,6.559766764,4.997917534,2.677455822,0.917984853,B+
FEMALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,14,1.857142857,3.183673469,3.411078717,2.598917118,1.392277027,0.477352124,A
MALE,26,CHINA,TIADA PENAJA,APLIKASI BERGERAK,9,4.714285714,8.081632653,8.658892128,6.597251145,3.534241685,1.211740006,A
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,9.5,2.142857143,3.673469388,3.935860058,2.998750521,1.606473493,0.550790912,A-
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,11.75,2.142857143,3.673469388,3.935860058,2.998750521,1.606473493,0.550790912,A
MALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,4.285714286,7.346938776,7.871720117,5.997501041,3.212946986,1.101581824,A
FEMALE,26,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9,4.142857143,7.102040816,7.609329446,5.79758434,3.105848753,1.06486243,A-
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,11,1,1.714285714,1.836734694,1.39941691,0.74968763,0.257035759,B+
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,12,2.285714286,3.918367347,4.198250729,3.198667222,1.713571726,0.587510306,B+
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,2.428571429,4.163265306,4.460641399,3.398583923,1.820669959,0.6242297,A
MALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,12.5,4.285714286,7.346938776,7.871720117,5.997501041,3.212946986,1.101581824,A
MALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,12.5,1,1.714285714,1.836734694,1.39941691,0.74968763,0.257035759,A
MALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,11.5,2.285714286,3.918367347,4.198250729,3.198667222,1.713571726,0.587510306,A
FEMALE,23,JORDAN,TIADA PENAJA,APLIKASI BERGERAK,11,47.28571429,81.06122449,86.85131195,66.17242815,35.44951508,12.15411946,A-
MALE,25,UZBEKISTAN,TIADA PENAJA,APLIKASI BERGERAK,6,8.714285714,14.93877551,16.0058309,12.19491878,6.532992206,2.239883042,A
MALE,24,SOMALIA,TIADA PENAJA,APLIKASI BERGERAK,8,1.571428571,2.693877551,2.886297376,2.199083715,1.178080562,0.403913335,A
MALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6,4.428571429,7.591836735,8.134110787,6.197417743,3.320045219,1.138301218,A-
MALE,27,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,3.428571429,5.87755102,6.297376093,4.798000833,2.570357589,0.881265459,A
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,14,5.285714286,9.06122449,9.70845481,7.396917951,3.962634617,1.358617583,A
FEMALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9.5,2,3.428571429,3.673469388,2.798833819,1.49937526,0.514071518,B+
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,8,6,10.28571429,11.02040816,8.396501458,4.498125781,1.542214553,B
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,7.5,1.714285714,2.93877551,3.148688047,2.399000416,1.285178795,0.44063273,C+
MALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,14,5,8.571428571,9.183673469,6.997084548,3.748438151,1.285178795,A
MALE,25,MALAYSIA,BIASISWA,APLIKASI BERGERAK,11,2,3.428571429,3.673469388,2.798833819,1.49937526,0.514071518,A
MALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9.5,1.285714286,2.204081633,2.361516035,1.799250312,0.963884096,0.330474547,D
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,11,1.285714286,2.204081633,2.361516035,1.799250312,0.963884096,0.330474547,A
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6,5.428571429,9.306122449,9.970845481,7.596834652,4.069732849,1.395336977,A-
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,11,2.571428571,4.408163265,4.72303207,3.598500625,1.927768192,0.660949094,A
MALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,11.5,4.428571429,7.591836735,8.134110787,6.197417743,3.320045219,1.138301218,A
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,12,6.428571429,11.02040816,11.80758017,8.996251562,4.81942048,1.652372736,A
MALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8.5,1.428571429,2.448979592,2.623906706,1.999167014,1.070982329,0.367193941,A
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6,3.571428571,6.12244898,6.559766764,4.997917534,2.677455822,0.917984853,B-
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,10,8.571428571,14.69387755,15.74344023,11.99500208,6.425893973,2.203163648,A-
MALE,28,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,11.5,1.714285714,2.93877551,3.148688047,2.399000416,1.285178795,0.44063273,A
MALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,14.5,4,6.857142857,7.346938776,5.597667638,2.998750521,1.028143036,A
FEMALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,11.5,2.857142857,4.897959184,5.247813411,3.998334027,2.141964658,0.734387883,A
FEMALE,25,MALAYSIA,BIASISWA,APLIKASI BERGERAK,13,6.285714286,10.7755102,11.5451895,8.79633486,4.712322247,1.615653342,A
MALE,26,YEMEN,BIASISWA,APLIKASI BERGERAK,11,4.142857143,7.102040816,7.609329446,5.79758434,3.105848753,1.06486243,A
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,1.285714286,2.204081633,2.361516035,1.799250312,0.963884096,0.330474547,B+
MALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,11.5,6.285714286,10.7755102,11.5451895,8.79633486,4.712322247,1.615653342,B+
MALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,10,2.428571429,4.163265306,4.460641399,3.398583923,1.820669959,0.6242297,A
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,10,3.428571429,5.87755102,6.297376093,4.798000833,2.570357589,0.881265459,B
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,4.142857143,7.102040816,7.609329446,5.79758434,3.105848753,1.06486243,A
FEMALE,27,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,1.714285714,2.93877551,3.148688047,2.399000416,1.285178795,0.44063273,B
MALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,11.5,1.142857143,1.959183673,2.099125364,1.599333611,0.856785863,0.293755153,A
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,11.5,5.428571429,9.306122449,9.970845481,7.596834652,4.069732849,1.395336977,A
FEMALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,13.5,3.285714286,5.632653061,6.034985423,4.598084132,2.463259356,0.844546065,A
MALE,28,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,10,0.857142857,1.469387755,1.574344023,1.199500208,0.642589397,0.220316365,A-
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,7,3.857142857,6.612244898,7.084548105,5.397750937,2.891652288,0.991423642,B+
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,11.5,2.714285714,4.653061224,4.985422741,3.798417326,2.034866425,0.697668488,A-
MALE,25,CHINA,TIADA PENAJA,APLIKASI BERGERAK,12.5,4.285714286,7.346938776,7.871720117,5.997501041,3.212946986,1.101581824,A
MALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9.5,2.142857143,3.673469388,3.935860058,2.998750521,1.606473493,0.550790912,A
MALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,9.5,1.428571429,2.448979592,2.623906706,1.999167014,1.070982329,0.367193941,B
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9,4.857142857,8.326530612,8.921282799,6.797167847,3.641339918,1.2484594,B
FEMALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9,4.142857143,7.102040816,7.609329446,5.79758434,3.105848753,1.06486243,A
MALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,10.5,1,1.714285714,1.836734694,1.39941691,0.74968763,0.257035759,A-
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,10.5,3.285714286,5.632653061,6.034985423,4.598084132,2.463259356,0.844546065,A
MALE,26,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,10.5,2,3.428571429,3.673469388,2.798833819,1.49937526,0.514071518,B
MALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,9.5,2.714285714,4.653061224,4.985422741,3.798417326,2.034866425,0.697668488,B
FEMALE,24,MALAYSIA,BIASISWA,APLIKASI BERGERAK,9,1.857142857,3.183673469,3.411078717,2.598917118,1.392277027,0.477352124,B+
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,10.5,2.857142857,4.897959184,5.247813411,3.998334027,2.141964658,0.734387883,A-
MALE,25,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,13.5,2.428571429,4.163265306,4.460641399,3.398583923,1.820669959,0.6242297,A
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,9,2,3.428571429,3.673469388,2.798833819,1.49937526,0.514071518,A
MALE,24,MALAYSIA,BIASISWA,APLIKASI BERGERAK,7.5,1,1.714285714,1.836734694,1.39941691,0.74968763,0.257035759,B+
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9,2.857142857,4.897959184,5.247813411,3.998334027,2.141964658,0.734387883,A-
FEMALE,27,"KOREA, REPUBLIC OF",TIADA PENAJA,APLIKASI BERGERAK,8.5,3.285714286,5.632653061,6.034985423,4.598084132,2.463259356,0.844546065,A
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8.75,12.14285714,20.81632653,22.303207,16.99291962,9.103349795,3.121148501,A-
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9,10,17.14285714,18.36734694,13.9941691,7.496876302,2.570357589,A
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,7,13.42857143,23.02040816,24.66472303,18.79216993,10.06723389,3.451623048,A-
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,7.67,6.285714286,10.7755102,11.5451895,8.79633486,4.712322247,1.615653342,B
MALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,7.5,12.28571429,21.06122449,22.56559767,17.19283632,9.210448028,3.157867895,A
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,7,22,37.71428571,40.40816327,30.78717201,16.49312786,5.654786696,A-
MALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,6.142857143,10.53061224,11.28279883,8.596418159,4.605224014,1.578933948,A
MALE,25,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,5.89,6.714285714,11.51020408,12.33236152,9.396084965,5.033616945,1.725811524,B+
FEMALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,7,13.28571429,22.7755102,24.40233236,18.59225323,9.960135658,3.414903654,B
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6,7.142857143,12.24489796,13.11953353,9.995835069,5.354911644,1.835969706,A-
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,12.14285714,20.81632653,22.303207,16.99291962,9.103349795,3.121148501,A-
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6.75,13.57142857,23.26530612,24.9271137,18.99208663,10.17433212,3.488342442,B+
FEMALE,25,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,6.64,7.428571429,12.73469388,13.64431487,10.39566847,5.56910811,1.909408495,A-
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,5.75,9.857142857,16.89795918,18.10495627,13.79425239,7.389778069,2.533638195,A-
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8.25,14.85714286,25.46938776,27.28862974,20.79133694,11.13821622,3.81881699,A
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,10.14285714,17.3877551,18.62973761,14.1940858,7.603974534,2.607076983,A
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9.33,14.57142857,24.97959184,26.7638484,20.39150354,10.92401975,3.745378201,A
MALE,44,MALAYSIA,BIASISWA,APLIKASI BERGERAK,7,19.57142857,33.55102041,35.94752187,27.38858809,14.6724579,5.030556996,A-
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,14.14285714,24.24489796,25.97667638,19.79175344,10.60272506,3.635220019,B-
MALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,7.89,20.71428571,35.51020408,38.04664723,28.9879217,15.52924377,5.324312149,A
MALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,8,13,22.28571429,23.87755102,18.19241983,9.745939192,3.341464866,A
MALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,8.5,9.142857143,15.67346939,16.79300292,12.79466889,6.854286904,2.350041224,A
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,7.33,3.857142857,6.612244898,7.084548105,5.397750937,2.891652288,0.991423642,A-
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6.75,7.857142857,13.46938776,14.43148688,10.99541858,5.890402808,2.019566677,A
MALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,7,11.14285714,19.10204082,20.4664723,15.59350271,8.353662165,2.864112742,A-
FEMALE,44,MALAYSIA,BIASISWA,APLIKASI BERGERAK,6.67,16.28571429,27.91836735,29.91253644,22.79050396,12.20919855,4.186010931,A-
FEMALE,22,CHINA,TIADA PENAJA,APLIKASI BERGERAK,7.5,9.428571429,16.16326531,17.31778426,13.19450229,7.06848337,2.423480013,B-
MALE,26,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,5.89,17.14285714,29.3877551,31.48688047,23.99000416,12.85178795,4.406327296,B
MALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6,12.28571429,21.06122449,22.56559767,17.19283632,9.210448028,3.157867895,B+
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8.33,11.42857143,19.59183673,20.99125364,15.99333611,8.56785863,2.93755153,B+
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6.67,9.714285714,16.65306122,17.8425656,13.59433569,7.282679836,2.496918801,B+
MALE,23,MALAYSIA,BIASISWA,APLIKASI BERGERAK,6.5,8.714285714,14.93877551,16.0058309,12.19491878,6.532992206,2.239883042,A-
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6.67,9.142857143,15.67346939,16.79300292,12.79466889,6.854286904,2.350041224,B+
FEMALE,23,INDONESIA,TIADA PENAJA,APLIKASI BERGERAK,6.39,7.714285714,13.2244898,14.16909621,10.79550187,5.783304575,1.982847283,B
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6.25,9.571428571,16.40816327,17.58017493,13.39441899,7.175581603,2.460199407,B
FEMALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,8,13,22.28571429,23.87755102,18.19241983,9.745939192,3.341464866,B+
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,10.28571429,17.63265306,18.89212828,14.3940025,7.711072767,2.643796377,A
MALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,8,8.428571429,14.44897959,15.48104956,11.79508538,6.31879574,2.166444254,A
