GENDER,AGE,COUNTRY,TYPE_SPONSOR,NAMA KURSUS,PERCENTAGE STUDENT W1-7,FreqW1,FreqW2,FreqW3,FreqW4,GRADE
FEMALE,24,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,10,1.142857143,1.959183673,2.099125364,1.599333611,A
MALE,26,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,9.55,1.285714286,2.204081633,2.361516035,1.799250312,B
MALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,7.72,1,1.714285714,1.836734694,1.39941691,A
FEMALE,23,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,8.18,0.142857143,0.244897959,0.262390671,0.199916701,B
MALE,23,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,9.54,0,0,0,0,B+
MALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,7.72,0.857142857,1.469387755,1.574344023,1.199500208,A
MALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,10,4,6.857142857,7.346938776,5.597667638,A
MALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,9.54,2,3.428571429,3.673469388,2.798833819,A
FEMALE,24,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,10,0.857142857,1.469387755,1.574344023,1.199500208,A
MALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,7.72,0.714285714,1.224489796,1.311953353,0.999583507,B
FEMALE,22,CHINA,TIADA PENAJA,ANTARA RANGKAIAN,8.18,0.714285714,1.224489796,1.311953353,0.999583507,A-
FEMALE,23,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,8.18,2,3.428571429,3.673469388,2.798833819,B+
FEMALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,7.72,3.857142857,6.612244898,7.084548105,5.397750937,A
MALE,25,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,0.571428571,0.979591837,1.049562682,0.799666805,A
MALE,23,MALAYSIA,BIASISWA,ANTARA RANGKAIAN,9.54,0.285714286,0.489795918,0.524781341,0.399833403,A-
MALE,23,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,10,0.571428571,0.979591837,1.049562682,0.799666805,A
MALE,23,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,10,0.714285714,1.224489796,1.311953353,0.999583507,B+
FEMALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,0.714285714,1.224489796,1.311953353,0.999583507,A-
MALE,29,PALESTINIAN TERRITORY,BIASISWA,ANTARA RANGKAIAN,9.54,2,3.428571429,3.673469388,2.798833819,B+
FEMALE,24,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,7.72,2.571428571,4.408163265,4.72303207,3.598500625,A-
MALE,23,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,7.72,0.142857143,0.244897959,0.262390671,0.199916701,A-
MALE,25,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,7.72,2,3.428571429,3.673469388,2.798833819,A-
MALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,1.714285714,2.93877551,3.148688047,2.399000416,A
MALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,10,1.428571429,2.448979592,2.623906706,1.999167014,A
MALE,23,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,7.72,3.285714286,5.632653061,6.034985423,4.598084132,B
MALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,10,1.428571429,2.448979592,2.623906706,1.999167014,A
FEMALE,44,MALAYSIA,BIASISWA,ANTARA RANGKAIAN,10,6.142857143,10.53061224,11.28279883,8.596418159,A
FEMALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,1,1.714285714,1.836734694,1.39941691,A-
MALE,24,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,10,1.142857143,1.959183673,2.099125364,1.599333611,A
MALE,24,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,10,0.285714286,0.489795918,0.524781341,0.399833403,A
FEMALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,0.571428571,0.979591837,1.049562682,0.799666805,B+
MALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,9.54,0.142857143,0.244897959,0.262390671,0.199916701,A-
FEMALE,23,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,10,2.142857143,3.673469388,3.935860058,2.998750521,A
FEMALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,0.714285714,1.224489796,1.311953353,0.999583507,A
FEMALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,0.285714286,0.489795918,0.524781341,0.399833403,A-
MALE,24,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,7.72,0,0,0,0,A
FEMALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,1,1.714285714,1.836734694,1.39941691,B
MALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,7.72,0.142857143,0.244897959,0.262390671,0.199916701,B
FEMALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,0.857142857,1.469387755,1.574344023,1.199500208,A-
FEMALE,23,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,8.18,0.571428571,0.979591837,1.049562682,0.799666805,B+
MALE,23,MALAYSIA,TIADA PENAJA,ANTARA RANGKAIAN,10,2.571428571,4.408163265,4.72303207,3.598500625,B+
MALE,24,MALAYSIA,PINJAMAN,ANTARA RANGKAIAN,10,0.285714286,0.489795918,0.524781341,0.399833403,C
MALE,25,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,11,2.142857143,3.673469388,3.935860058,2.998750521,B+
MALE,25,INDONESIA,TIADA PENAJA,APLIKASI BERGERAK,12.5,1,1.714285714,1.836734694,1.39941691,A
MALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,10,2.714285714,4.653061224,4.985422741,3.798417326,A
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,8,3.142857143,5.387755102,5.772594752,4.39816743,A
MALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,14,3.857142857,6.612244898,7.084548105,5.397750937,A
MALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,11.5,2.285714286,3.918367347,4.198250729,3.198667222,A
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,10.5,1.285714286,2.204081633,2.361516035,1.799250312,B+
FEMALE,25,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,7.5,3.571428571,6.12244898,6.559766764,4.997917534,C
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,11,1.571428571,2.693877551,2.886297376,2.199083715,B+
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,11.5,0.571428571,0.979591837,1.049562682,0.799666805,B+
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9,3.571428571,6.12244898,6.559766764,4.997917534,B+
FEMALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,14,1.857142857,3.183673469,3.411078717,2.598917118,A
MALE,26,CHINA,TIADA PENAJA,APLIKASI BERGERAK,9,4.714285714,8.081632653,8.658892128,6.597251145,A
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,9.5,2.142857143,3.673469388,3.935860058,2.998750521,A-
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,11.75,2.142857143,3.673469388,3.935860058,2.998750521,A
MALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,4.285714286,7.346938776,7.871720117,5.997501041,A
FEMALE,26,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9,4.142857143,7.102040816,7.609329446,5.79758434,A-
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,11,1,1.714285714,1.836734694,1.39941691,B+
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,12,2.285714286,3.918367347,4.198250729,3.198667222,B+
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,2.428571429,4.163265306,4.460641399,3.398583923,A
MALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,12.5,4.285714286,7.346938776,7.871720117,5.997501041,A
MALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,12.5,1,1.714285714,1.836734694,1.39941691,A
MALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,11.5,2.285714286,3.918367347,4.198250729,3.198667222,A
FEMALE,23,JORDAN,TIADA PENAJA,APLIKASI BERGERAK,11,47.28571429,81.06122449,86.85131195,66.17242815,A-
MALE,25,UZBEKISTAN,TIADA PENAJA,APLIKASI BERGERAK,6,8.714285714,14.93877551,16.0058309,12.19491878,A
MALE,24,SOMALIA,TIADA PENAJA,APLIKASI BERGERAK,8,1.571428571,2.693877551,2.886297376,2.199083715,A
MALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6,4.428571429,7.591836735,8.134110787,6.197417743,A-
MALE,27,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,3.428571429,5.87755102,6.297376093,4.798000833,A
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,14,5.285714286,9.06122449,9.70845481,7.396917951,A
FEMALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9.5,2,3.428571429,3.673469388,2.798833819,B+
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,8,6,10.28571429,11.02040816,8.396501458,B
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,7.5,1.714285714,2.93877551,3.148688047,2.399000416,C+
MALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,14,5,8.571428571,9.183673469,6.997084548,A
MALE,25,MALAYSIA,BIASISWA,APLIKASI BERGERAK,11,2,3.428571429,3.673469388,2.798833819,A
MALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9.5,1.285714286,2.204081633,2.361516035,1.799250312,D
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,11,1.285714286,2.204081633,2.361516035,1.799250312,A
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6,5.428571429,9.306122449,9.970845481,7.596834652,A-
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,11,2.571428571,4.408163265,4.72303207,3.598500625,A
MALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,11.5,4.428571429,7.591836735,8.134110787,6.197417743,A
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,12,6.428571429,11.02040816,11.80758017,8.996251562,A
MALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8.5,1.428571429,2.448979592,2.623906706,1.999167014,A
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6,3.571428571,6.12244898,6.559766764,4.997917534,B-
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,10,8.571428571,14.69387755,15.74344023,11.99500208,A-
MALE,28,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,11.5,1.714285714,2.93877551,3.148688047,2.399000416,A
MALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,14.5,4,6.857142857,7.346938776,5.597667638,A
FEMALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,11.5,2.857142857,4.897959184,5.247813411,3.998334027,A
FEMALE,25,MALAYSIA,BIASISWA,APLIKASI BERGERAK,13,6.285714286,10.7755102,11.5451895,8.79633486,A
MALE,26,YEMEN,BIASISWA,APLIKASI BERGERAK,11,4.142857143,7.102040816,7.609329446,5.79758434,A
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,1.285714286,2.204081633,2.361516035,1.799250312,B+
MALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,11.5,6.285714286,10.7755102,11.5451895,8.79633486,B+
MALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,10,2.428571429,4.163265306,4.460641399,3.398583923,A
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,10,3.428571429,5.87755102,6.297376093,4.798000833,B
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,4.142857143,7.102040816,7.609329446,5.79758434,A
FEMALE,27,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,1.714285714,2.93877551,3.148688047,2.399000416,B
MALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,11.5,1.142857143,1.959183673,2.099125364,1.599333611,A
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,11.5,5.428571429,9.306122449,9.970845481,7.596834652,A
FEMALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,13.5,3.285714286,5.632653061,6.034985423,4.598084132,A
MALE,28,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,10,0.857142857,1.469387755,1.574344023,1.199500208,A-
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,7,3.857142857,6.612244898,7.084548105,5.397750937,B+
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,11.5,2.714285714,4.653061224,4.985422741,3.798417326,A-
MALE,25,CHINA,TIADA PENAJA,APLIKASI BERGERAK,12.5,4.285714286,7.346938776,7.871720117,5.997501041,A
MALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9.5,2.142857143,3.673469388,3.935860058,2.998750521,A
MALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,9.5,1.428571429,2.448979592,2.623906706,1.999167014,B
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9,4.857142857,8.326530612,8.921282799,6.797167847,B
FEMALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9,4.142857143,7.102040816,7.609329446,5.79758434,A
MALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,10.5,1,1.714285714,1.836734694,1.39941691,A-
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,10.5,3.285714286,5.632653061,6.034985423,4.598084132,A
MALE,26,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,10.5,2,3.428571429,3.673469388,2.798833819,B
MALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,9.5,2.714285714,4.653061224,4.985422741,3.798417326,B
FEMALE,24,MALAYSIA,BIASISWA,APLIKASI BERGERAK,9,1.857142857,3.183673469,3.411078717,2.598917118,B+
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,10.5,2.857142857,4.897959184,5.247813411,3.998334027,A-
MALE,25,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,13.5,2.428571429,4.163265306,4.460641399,3.398583923,A
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,9,2,3.428571429,3.673469388,2.798833819,A
MALE,24,MALAYSIA,BIASISWA,APLIKASI BERGERAK,7.5,1,1.714285714,1.836734694,1.39941691,B+
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9,2.857142857,4.897959184,5.247813411,3.998334027,A-
FEMALE,27,"KOREA, REPUBLIC OF",TIADA PENAJA,APLIKASI BERGERAK,8.5,3.285714286,5.632653061,6.034985423,4.598084132,A
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8.75,12.14285714,20.81632653,22.303207,16.99291962,A-
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9,10,17.14285714,18.36734694,13.9941691,A
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,7,13.42857143,23.02040816,24.66472303,18.79216993,A-
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,7.67,6.285714286,10.7755102,11.5451895,8.79633486,B
MALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,7.5,12.28571429,21.06122449,22.56559767,17.19283632,A
FEMALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,7,22,37.71428571,40.40816327,30.78717201,A-
MALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,6.142857143,10.53061224,11.28279883,8.596418159,A
MALE,25,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,5.89,6.714285714,11.51020408,12.33236152,9.396084965,B+
FEMALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,7,13.28571429,22.7755102,24.40233236,18.59225323,B
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6,7.142857143,12.24489796,13.11953353,9.995835069,A-
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,12.14285714,20.81632653,22.303207,16.99291962,A-
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6.75,13.57142857,23.26530612,24.9271137,18.99208663,B+
FEMALE,25,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,6.64,7.428571429,12.73469388,13.64431487,10.39566847,A-
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,5.75,9.857142857,16.89795918,18.10495627,13.79425239,A-
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8.25,14.85714286,25.46938776,27.28862974,20.79133694,A
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,10.14285714,17.3877551,18.62973761,14.1940858,A
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9.33,14.57142857,24.97959184,26.7638484,20.39150354,A
MALE,44,MALAYSIA,BIASISWA,APLIKASI BERGERAK,7,19.57142857,33.55102041,35.94752187,27.38858809,A-
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,14.14285714,24.24489796,25.97667638,19.79175344,B-
MALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,7.89,20.71428571,35.51020408,38.04664723,28.9879217,A
MALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,8,13,22.28571429,23.87755102,18.19241983,A
MALE,24,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,8.5,9.142857143,15.67346939,16.79300292,12.79466889,A
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,7.33,3.857142857,6.612244898,7.084548105,5.397750937,A-
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6.75,7.857142857,13.46938776,14.43148688,10.99541858,A
MALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,7,11.14285714,19.10204082,20.4664723,15.59350271,A-
FEMALE,44,MALAYSIA,BIASISWA,APLIKASI BERGERAK,6.67,16.28571429,27.91836735,29.91253644,22.79050396,A-
FEMALE,22,CHINA,TIADA PENAJA,APLIKASI BERGERAK,7.5,9.428571429,16.16326531,17.31778426,13.19450229,B-
MALE,26,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,5.89,17.14285714,29.3877551,31.48688047,23.99000416,B
MALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6,12.28571429,21.06122449,22.56559767,17.19283632,B+
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8.33,11.42857143,19.59183673,20.99125364,15.99333611,B+
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6.67,9.714285714,16.65306122,17.8425656,13.59433569,B+
MALE,23,MALAYSIA,BIASISWA,APLIKASI BERGERAK,6.5,8.714285714,14.93877551,16.0058309,12.19491878,A-
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6.67,9.142857143,15.67346939,16.79300292,12.79466889,B+
FEMALE,23,INDONESIA,TIADA PENAJA,APLIKASI BERGERAK,6.39,7.714285714,13.2244898,14.16909621,10.79550187,B
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6.25,9.571428571,16.40816327,17.58017493,13.39441899,B
FEMALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,8,13,22.28571429,23.87755102,18.19241983,B+
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,10.28571429,17.63265306,18.89212828,14.3940025,A
MALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,8,8.428571429,14.44897959,15.48104956,11.79508538,A
MALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,8.75,10.71428571,18.36734694,19.67930029,14.9937526,A
FEMALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,5,11.14285714,19.10204082,20.4664723,15.59350271,A-
FEMALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,8.25,17.42857143,29.87755102,32.01166181,24.38983757,A
MALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,7.5,8,13.71428571,14.69387755,11.19533528,A
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,5.89,8.285714286,14.20408163,15.21865889,11.59516868,A-
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6.67,9.714285714,16.65306122,17.8425656,13.59433569,B+
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8,9.714285714,16.65306122,17.8425656,13.59433569,A
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8.25,23.42857143,40.16326531,43.03206997,32.78633903,A
FEMALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6,20.28571429,34.7755102,37.25947522,28.3881716,A-
MALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,8,9,15.42857143,16.53061224,12.59475219,A
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6.64,13.42857143,23.02040816,24.66472303,18.79216993,B+
MALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,8.5,12.57142857,21.55102041,23.09037901,17.59266972,A-
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8.67,10.71428571,18.36734694,19.67930029,14.9937526,A
MALE,26,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9.25,7.285714286,12.48979592,13.3819242,10.19575177,B
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,6.33,9.857142857,16.89795918,18.10495627,13.79425239,A-
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,4.5,9.285714286,15.91836735,17.05539359,12.99458559,A-
MALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,7.5,7.714285714,13.2244898,14.16909621,10.79550187,A
MALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,8.67,11.57142857,19.83673469,21.25364431,16.19325281,A
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9,8.142857143,13.95918367,14.95626822,11.39525198,A
MALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,9,6.857142857,11.75510204,12.59475219,9.596001666,B+
MALE,22,MOROCCO,TIADA PENAJA,APLIKASI BERGERAK,7.83,19.42857143,33.30612245,35.6851312,27.18867139,A
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,7,9.428571429,16.16326531,17.31778426,13.19450229,A-
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,10,23,39.42857143,42.24489796,32.18658892,A
FEMALE,22,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,6.17,13.28571429,22.7755102,24.40233236,18.59225323,A
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8.5,7.857142857,13.46938776,14.43148688,10.99541858,B-
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9.83,12.85714286,22.04081633,23.61516035,17.99250312,A
FEMALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,10,7.857142857,13.46938776,14.43148688,10.99541858,A
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8.75,3.142857143,5.387755102,5.772594752,4.39816743,C+
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,7.5,6.428571429,11.02040816,11.80758017,8.996251562,B-
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8.5,6.714285714,11.51020408,12.33236152,9.396084965,B-
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,7.83,8.285714286,14.20408163,15.21865889,11.59516868,A
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9.5,4,6.857142857,7.346938776,5.597667638,B
MALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,8.5,10.42857143,17.87755102,19.15451895,14.5939192,A
MALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,9.5,5.857142857,10.04081633,10.75801749,8.196584756,A
FEMALE,37,MALAYSIA,BIASISWA,APLIKASI BERGERAK,10,12.28571429,21.06122449,22.56559767,17.19283632,A
MALE,25,BANGLADESH,TIADA PENAJA,APLIKASI BERGERAK,4,7.714285714,13.2244898,14.16909621,10.79550187,A
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8.67,11,18.85714286,20.20408163,15.39358601,A
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9.5,6.571428571,11.26530612,12.06997085,9.196168263,A
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9,11.28571429,19.34693878,20.72886297,15.79341941,B-
MALE,25,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9.5,20.14285714,34.53061224,36.99708455,28.18825489,A
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9.5,5.714285714,9.795918367,10.49562682,7.996668055,A
FEMALE,23,INDIA,TIADA PENAJA,APLIKASI BERGERAK,8.5,4.857142857,8.326530612,8.921282799,6.797167847,A-
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9,12.28571429,21.06122449,22.56559767,17.19283632,A
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,8.33,10.57142857,18.12244898,19.41690962,14.7938359,A
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,9.5,8.857142857,15.18367347,16.26822157,12.39483549,A
MALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,7.67,11.57142857,19.83673469,21.25364431,16.19325281,A
FEMALE,42,MALAYSIA,BIASISWA,APLIKASI BERGERAK,7,8.714285714,14.93877551,16.0058309,12.19491878,A-
FEMALE,43,MALAYSIA,BIASISWA,APLIKASI BERGERAK,7.83,13.57142857,23.26530612,24.9271137,18.99208663,A
FEMALE,23,MALAYSIA,TIADA PENAJA,APLIKASI BERGERAK,8,14.14285714,24.24489796,25.97667638,19.79175344,A
FEMALE,24,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,7.83,12.71428571,21.79591837,23.35276968,17.79258642,A
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,7.33,8.428571429,14.44897959,15.48104956,11.79508538,A-
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,7,5.571428571,9.551020408,10.23323615,7.796751354,C+
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,7,11,18.85714286,20.20408163,15.39358601,A-
MALE,22,CHINA,TIADA PENAJA,APLIKASI BERGERAK,6,9.428571429,16.16326531,17.31778426,13.19450229,A-
FEMALE,23,MALAYSIA,PINJAMAN,APLIKASI BERGERAK,7,4.857142857,8.326530612,8.921282799,6.797167847,A
